Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1,0,0,1,11,2014,36968,1049160.728,189663.9422,178 PLACE,119 ROAD
1,1,0,0,11,2014,783,927866.7453,127561.7357,BAYVIEW AVENUE,HYLAN BOULEVARD
1,1,0,0,11,2014,17959,991602.6165,175214.0604,CATON AVENUE,EAST 7 STREET
1,0,1,0,11,2014,48490,1019608.501,242482.398,FTELEY AVENUE,EAST 172 STREET
1,0,0,1,11,2014,19297,992918.2304,193490.7325,WAVERLY AVENUE,FLUSHING AVENUE
1,1,0,0,11,2014,27019,1006409.981,180151.2713,ROCKAWAY PARKWAY,CLARKSON AVENUE
1,1,0,0,11,2014,20682,986118.2013,202449.8051,BOWERY,PRINCE STREET
1,0,0,1,11,2014,28926,1015905.736,171091.5683,EAST 102 STREET,SEAVIEW AVENUE
1,1,0,0,11,2014,48195,1015805.067,244155.5439,EAST 174 STREET,VYSE AVENUE
1,0,0,1,11,2014,31225,1020679.043,183428.0922,DUMONT AVENUE,CRESCENT STREET
1,0,1,0,11,2014,20960,989431.256,201850.7282,AVENUE C,PITT STREET
1,1,0,0,11,2014,24083,996996.5096,233056.6527,FREDERICK DOUGLASS BOULEVARD,WEST 119 STREET
1,1,0,0,11,2014,31405,1022165.173,185345.0237,FORBELL STREET,NORTH CONDUIT AVENUE
1,1,0,0,11,2014,62816,1064332.397,207826.9499,HILLSIDE AVENUE,257 STREET
1,1,0,0,11,2014,16046,989387.9156,190637.5249,DEKALB AVENUE,FLATBUSH AVENUE EXTENSION
1,0,0,1,12,2014,12552,986887.954,149987.8681,WEST 23 STREET,NEPTUNE AVENUE
1,1,0,0,12,2014,99555,1008597.037,232413.0251,EAST 138 STREET,BRUCKNER EP EB EN MJR DEEGAN EP
1,1,0,0,12,2014,23577,996343.7583,221852.1085,EAST 81 STREET,3 AVENUE
1,1,0,0,12,2014,16395,991296.2323,150577.7484,WEST 6 STREET,NEPTUNE AVENUE
1,1,0,0,12,2014,18956,997213.1069,183381.55,ROGERS AVENUE,EASTERN PARKWAY
1,1,0,0,12,2014,18474,999411.0028,172008.4169,NEW YORK AVENUE,FOSTER AVENUE
1,1,0,0,12,2014,58923,1046284.07,201866.9949,WICKLOW PLACE,188 STREET
1,1,0,0,12,2014,18466,999480.7464,171156.4176,FARRAGUT ROAD,NEW YORK AVENUE
1,1,0,0,12,2014,55587,1032303.197,216381.8635,UNION STREET,ROOSEVELT AVENUE
1,1,0,0,12,2014,13633,987787.5913,165895.995,60 STREET,18 AVENUE
1,1,0,0,12,2014,23928,994638.6108,232520.7056,AMSTERDAM AVENUE,WEST 113 STREET
1,1,0,0,12,2014,13177,980022.9943,161281.7195,14 AVENUE,BATH AVENUE
1,0,0,1,12,2014,32545,1026173.435,190024.3713,ATLANTIC AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,12,2014,50386,1027454.04,202471.1765,70 ROAD,108 STREET
1,0,0,1,12,2014,2097,932512.359,130237.5801,HUGUENOT AVENUE,HYLAN BOULEVARD
1,1,0,0,12,2014,12789,984988.9126,157344.9068,BAY PARKWAY,BATH AVENUE
1,1,0,0,10,2013,57324,1030672.298,243633.1765,EAST TREMONT AVENUE,PURITAN AVENUE
1,1,0,0,10,2013,37493,1045092.364,197451.7193,JAMAICA AVENUE,180 STREET
1,1,0,0,10,2013,6875,942229.3898,171378.3653,SIMONSON AVENUE,RICHMOND TERRACE
1,1,0,0,10,2013,59776,1047178.084,212689.4139,206 STREET,53 AVENUE
1,0,1,0,10,2013,15833,987494.5473,190614.6884,SCHERMERHORN STREET,SMITH STREET
1,1,0,0,10,2013,28670,1011867.589,170754.2465,REMSEN AVENUE,AVENUE L
1,1,0,0,10,2013,55569,1032213.111,213476.4235,MAIN STREET,CHERRY AVENUE
1,1,0,0,10,2013,48321,1016401.907,247804.3292,EAST 181 STREET,SOUTHERN BOULEVARD
1,0,1,0,10,2013,47838,1011117.419,243842.9625,ST PAULS PLACE,3 AVENUE
1,1,0,0,10,2013,26801,1002590.199,183000.0058,SCHENECTADY AVENUE,EASTERN PARKWAY
1,1,0,0,10,2013,43583,1002320.721,247329.8026,WEST 176 STREET,AUDUBON AVENUE
1,0,0,1,10,2013,28818,1013842.991,171410.049,ROCKAWAY PARKWAY,AVENUE M
1,1,0,0,10,2013,43205,1008005.739,239340.5834,EAST 160 STREET,MELROSE AVENUE
1,1,0,0,10,2013,19593,995768.1656,196950.1347,MARCY AVENUE,DIVISION AVENUE
1,1,0,0,10,2013,46931,1019252.57,215025.859,NORTHERN BOULEVARD,JUNCTION BOULEVARD
1,1,0,0,10,2013,14096,985215.6706,171602.5355,11 AVENUE,49 STREET
1,0,0,1,10,2013,26394,1006601.821,172543.0913,RALPH AVENUE,FOSTER AVENUE
1,1,0,0,10,2013,29360,1013046.198,184539.5106,GLENMORE AVENUE,PENNSYLVANIA AVENUE
1,0,0,1,10,2013,19897,999122.5847,192744.7235,TOMPKINS AVENUE,MYRTLE AVENUE
1,1,0,0,10,2013,18595,991511.2059,182729.1726,3 STREET,PROSPECT PARK WEST
2,2,0,0,11,2013,5555,944484.8774,155832.2688,FIELD STREET,FOREST HILL ROAD
1,0,0,1,11,2013,21718,989480.9114,221349.3175,COLUMBUS AVENUE,WEST 67 STREET
1,0,1,0,11,2013,22291,998510.1828,200765.4118,MEEKER AVENUE,FROST STREET
1,1,0,0,11,2013,47483,1015252.191,236829.4664,COSTER STREET,HUNTS POINT AVENUE
1,1,0,0,11,2013,21523,989808.6601,214264.9583,WEST 44 STREET,EAST 44 STREET
1,1,0,0,11,2013,51856,1028736.406,225532.6979,14 AVENUE,129 STREET
1,1,0,0,11,2013,58745,1043392.882,209173.0922,HORACE HARDING EXPRESSWAY SR S,188 STREET
1,1,0,0,11,2013,20364,983346.465,201729.3476,CANAL STREET,GREENE STREET
1,1,0,0,11,2013,21868,991233.6015,205162.9001,AVENUE C,EAST 16 STREET
1,0,0,1,11,2013,31195,1029972.434,179718.5852,98 STREET,159 AVENUE
2,2,0,0,11,2013,45900,1017948.002,207801.4152,QUEENS BOULEVARD,REEDER STREET
1,0,0,1,11,2013,49393,1011976.295,262275.0611,BROADWAY,WEST 240 STREET
1,1,0,0,11,2013,54540,1027475.995,264626.4275,EDENWALD AVENUE,BAYCHESTER AVENUE
1,1,0,0,11,2013,24227,998456.2377,236459.9822,ST NICHOLAS AVENUE,WEST 133 STREET
1,1,0,0,11,2013,48738,1012384.474,252736.9473,EAST 187 STREET,GRAND CONCOURSE
1,1,0,0,11,2013,19271,992533.2541,190483.5896,CLERMONT AVENUE,DEKALB AVENUE
1,1,0,0,11,2013,23710,998004.3061,223386.5411,2 AVENUE,EAST 89 STREET
1,1,0,0,11,2013,5678,947095.6209,156564.0724,WALCOTT AVENUE,BRIELLE AVENUE
1,1,0,0,11,2013,43053,1007965.887,233667.2355,EAST 141 STREET,BEEKMAN AVENUE
1,1,0,0,11,2013,54723,1031533.986,204656.2869,JEWEL AVENUE,136 STREET
1,1,0,0,11,2013,53647,1024526.48,250519.0712,NEILL AVENUE,WILLIAMSBRIDGE ROAD
1,1,0,0,11,2013,29802,1019949.842,184443.0836,EUCLID AVENUE,SUTTER AVENUE
1,1,0,0,11,2013,23735,998160.1195,227234.4826,EAST 102 STREET,PARK AVENUE
1,1,0,0,11,2013,17834,999979.7517,168345.0518,FLATBUSH AVENUE,EAST 34 STREET
1,0,1,0,11,2013,41235,1009912.957,204231.8721,MAURICE AVENUE,BORDEN AVENUE
1,0,0,1,11,2013,16595,993700.4142,153295.6236,OCEAN PARKWAY,BRIGHTON COURT
1,1,0,0,11,2013,36072,1047000.588,179686.1016,NASSAU EXPRESSWAY,FARMERS BOULEVARD
1,1,0,0,11,2013,10988,965888.7053,163012.4545,BAY STREET,HYLAN BOULEVARD
1,0,0,1,12,2013,3700,934987.2065,164627.5432,STATEN ISLAND EXPWY ET 5 EB,WEST SHORE EXPRESSWAY
1,1,0,0,12,2013,47762,1010368.353,245269.1079,CLAY AVENUE,CLAREMONT PARKWAY
1,1,0,0,12,2013,57936,1031384.612,259299.0533,DREISER LOOP,CO-OP CITY BOULEVARD
1,1,0,0,12,2013,43327,1000029.443,242245.0494,AMSTERDAM AVENUE,WEST 155 STREET
1,1,0,0,12,2013,46822,1018351.683,211951.6135,CASE STREET,ROOSEVELT AVENUE
1,0,0,1,12,2013,7872,953596.2959,156179.4301,WHITLOCK AVENUE,CIRCLE ROAD
1,1,0,0,12,2013,27191,1008780.387,184455.4225,ST MARKS AVENUE,EASTERN PARKWAY
1,0,0,1,12,2013,29685,1017209.234,187534.2877,ARLINGTON AVENUE,HIGHLAND PLACE
1,0,0,1,12,2013,22383,999328.6539,201438.9741,BQE WB ENTRANCE MEEKER AVE,GRAHAM AVENUE
1,1,0,0,12,2013,26082,1001981.601,173077.0236,EAST 43 STREET,AVENUE D
1,1,0,0,12,2013,55561,1032817.72,211177.1007,BOOTH MEMORIAL AVENUE,141 STREET
1,1,0,0,12,2013,47939,1012945.864,242976.5505,BOSTON ROAD,PROSPECT AVENUE
1,1,0,0,12,2013,5202,948906.4139,145039.8727,GUYON AVENUE,NORTH RAILROAD AVENUE
1,0,0,1,12,2013,41315,1000801.312,212879.8761,RAMP,QUEENS PLAZA NORTH
1,1,0,0,12,2013,13545,985628.2387,169614.9607,54 STREET,13 AVENUE
1,1,0,0,12,2013,50823,1021832.841,216610.869,GILLMORE STREET,105 STREET
1,0,0,1,12,2013,25695,1004273.198,168142.7622,AVENUE J,UTICA AVENUE
1,0,0,1,12,2013,53647,1024526.48,250519.0712,NEILL AVENUE,WILLIAMSBRIDGE ROAD
1,1,0,0,12,2013,40305,1058940.472,191487.1601,LINDEN BOULEVARD,231 STREET
1,1,0,0,12,2013,22810,994386.6231,215306.5245,1 AVENUE,EAST 56 STREET
1,1,0,0,12,2013,46295,1011619.456,213959.021,NORTHERN BOULEVARD,61 STREET
2,1,0,1,12,2013,41266,1009880.788,209570.575,58 STREET,QUEENS BOULEVARD
1,1,0,0,12,2013,32492,1025245.701,192030.5779,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1,0,0,1,12,2013,59251,1041419.458,218864.2667,33 AVENUE,172 STREET
1,1,0,0,12,2013,22323,998615.614,203285.5121,NASSAU AVENUE,MC GUINNESS BOULEVARD
1,1,0,0,12,2013,26395,1006749.16,172669.1865,EAST 80 STREET,FOSTER AVENUE
1,1,0,0,12,2013,27564,1003360.178,193095.6969,SUYDAM STREET,BUSHWICK AVENUE
1,1,0,0,3,2013,41365,1001634.502,210770.753,30 STREET,THOMSON AVENUE
1,1,0,0,3,2013,48735,1012129.605,252133.5693,GRAND CONCOURSE,FIELD PLACE
1,0,0,1,3,2013,21164,983518.7941,216222.6089,12 AVENUE,WEST 39 STREET
1,0,1,0,3,2013,13530,985266.996,168236.1413,59 STREET,NEW UTRECHT AVENUE
3,0,0,3,3,2013,19397,993711.9853,195457.6246,KENT AVENUE,WILSON STREET
1,1,0,0,3,2013,7254,951918.8189,144747.6193,HYLAN BOULEVARD,TYSENS LANE
1,1,0,0,3,2013,46634,1015942.79,213158.1302,35 AVENUE,81 STREET
1,1,0,0,3,2013,41077,1006595.699,207074.8352,LONG ISLAND EXPWY ET 17 WB,LAUREL HILL BOULEVARD
1,0,0,1,3,2013,39307,1056824.538,189664.6378,226 STREET,FRANCIS LEWIS BOULEVARD
1,1,0,0,3,2013,26215,1003567.865,176728.3484,UTICA AVENUE,CHURCH AVENUE
1,0,0,1,3,2013,48821,1013585.886,252171.9255,EAST 187 STREET,WEBSTER AVENUE
1,1,0,0,3,2013,61139,1052563.641,209850.8566,73 AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,3,2013,21052,981931.5335,212634.2795,12 AVENUE,WEST 24 STREET
1,1,0,0,3,2013,52002,1022526.025,237026.4115,SOUNDVIEW AVENUE,RANDALL AVENUE
1,0,0,1,3,2013,26722,1000510.495,186298.5356,ATLANTIC AVENUE,KINGSTON AVENUE
1,1,0,0,3,2013,49787,1020176.249,206536.0604,QUEENS BOULEVARD,WOODHAVEN BOULEVARD
1,1,0,0,3,2013,14637,984228.9042,184718.6273,HAMILTON AVENUE,COURT STREET
1,1,0,0,3,2013,22528,990305.8179,217267.7148,WEST 55 STREET,AVENUE OF THE AMERICAS
1,1,0,0,4,2013,18574,990502.1755,188495.9229,FLATBUSH AVENUE,ATLANTIC AVENUE
2,2,0,0,4,2013,43036,1007722.695,232006.9698,RFK BRIDGE BRONX ENTRANCE RAMP,BRUCKNER BOULEVARD
1,1,0,0,4,2013,10536,961906.6959,164184.0234,PARK HILL AVENUE,OSGOOD AVENUE
1,1,0,0,4,2013,11743,976716.5607,167259.4798,82 STREET,4 AVENUE
1,1,0,0,4,2013,24140,997353.9367,231844.2142,ADAM C POWELL BOULEVARD,ST NICHOLAS AVENUE
1,0,0,1,4,2013,26338,1005296.109,175438.4067,EAST 56 STREET,KINGS HIGHWAY
1,1,0,0,4,2013,24233,998910.7971,236510.3922,WEST 134 STREET,FREDERICK DOUGLASS BOULEVARD
1,1,0,0,4,2013,26476,1007389.53,173166.2295,FOSTER AVENUE,EAST 83 STREET
1,1,0,0,4,2013,23528,995496.7324,221369.7538,EAST 78 STREET,LEXINGTON AVENUE
1,1,0,0,4,2013,46674,1016090.09,210347.2893,WOODSIDE AVENUE,BROADWAY
1,0,0,1,4,2013,26327,1005082.412,174171.8509,CLARENDON ROAD,KINGS HIGHWAY
1,1,0,0,4,2013,11738,976379.8979,166179.9872,86 STREET,4 AVENUE
1,0,0,1,4,2013,15968,988539.8011,192861.2751,FLATBUSH AVENUE EXTENSION,TILLARY STREET
1,1,0,0,4,2013,45459,1013172.678,205142.7331,69 STREET,53 DRIVE
1,1,0,0,4,2013,51251,1027153.292,215863.7511,126 STREET,35 AVENUE
1,0,1,0,5,2013,18773,994631.5612,183976.7131,WASHINGTON AVENUE,EASTERN PARKWAY
1,0,0,1,5,2013,41496,1002027.366,219316.2507,31 DRIVE,VERNON BOULEVARD
1,1,0,0,5,2013,47882,1011526.05,247827.8791,EAST 176 STREET,WEBSTER AVENUE
1,1,0,0,5,2013,31622,1024742.182,189488.3324,ATLANTIC AVENUE,88 STREET
1,1,0,0,5,2013,46825,1018474.973,211969.061,ROOSEVELT AVENUE,90 STREET
1,1,0,0,5,2013,52565,1022808.206,241123.2832,WHITE PLAINS ROAD,WATSON AVENUE
1,0,0,1,5,2013,29670,1017395.116,185863.2313,LIBERTY AVENUE,BERRIMAN STREET
1,0,0,1,5,2013,38594,1057792.925,176303.6576,255 STREET,CRAFT AVENUE
1,1,0,0,5,2013,46924,1019192.124,214333.7085,94 STREET,34 AVENUE
1,0,0,1,5,2013,12658,981697.5678,159954.6588,BAY 14 STREET,BATH AVENUE
1,0,1,0,5,2013,12795,984648.8017,158611.5939,BAY 26 STREET,BENSON AVENUE
1,1,0,0,6,2013,61828,1053197.117,212735.9427,CLOVERDALE BOULEVARD,HORACE HARDING EXPRESSWAY SR S
1,0,0,1,6,2013,26288,1004313.007,177549.0948,LINDEN BOULEVARD,EAST 53 STREET
1,1,0,0,6,2013,20922,988543.3707,207772.2846,EAST 20 STREET,3 AVENUE
1,0,0,1,6,2013,54450,1026099.006,261375.4894,EAST 225 STREET,EAST 226 DRIVE
1,1,0,0,6,2013,49668,1019524.013,265828.6039,EAST 233 STREET,ONEIDA AVENUE
1,1,0,0,6,2013,48683,1011917.666,255535.5838,WEST KINGSBRIDGE ROAD,AQUEDUCT AVENUE WEST
1,1,0,0,6,2013,48736,1012233.208,252362.555,EAST 184 STREET,GRAND CONCOURSE
1,0,0,1,6,2013,19607,995655.5215,197787.7314,HAVEMEYER STREET,WILLIAMSBURG BRIDGE ET S 5 ST
1,1,0,0,6,2013,24961,1002769.746,152759.2336,BRAGG STREET,SHORE PARKWAY
1,0,1,0,6,2013,42492,1001127.791,232586.6828,PARK AVENUE,EAST 125 STREET
1,0,0,1,6,2013,55884,1036073.074,218062.9035,NORTHERN BOULEVARD,MURRAY STREET
1,0,0,1,6,2013,9434,954335.192,174368.0745,RICHMOND TERRACE,SNUG HARBOR ROAD
1,0,1,0,6,2013,23748,998939.5733,228642.3079,EAST 108 STREET,PARK AVENUE
1,1,0,0,6,2013,54549,1027332.403,266080.0335,PITMAN AVENUE,DE REIMER AVENUE
1,0,1,0,6,2013,12180,979537.9034,170710.1029,65 STREET,ERIK PLACE
1,1,0,0,6,2013,22798,994133.5068,214848.8975,1 AVENUE,EAST 54 STREET
1,1,0,0,6,2013,20786,987179.9449,203846.4037,2 AVENUE,EAST 4 STREET
1,1,0,0,6,2013,18838,995908.3622,183617.7273,FRANKLIN AVENUE,EASTERN PARKWAY
1,1,0,0,6,2013,26907,1004800.966,181823.0229,EAST NEW YORK AVENUE,BUFFALO AVENUE
1,0,0,1,7,2013,59876,1048490.841,213821.1895,212 STREET,50 AVENUE
1,0,0,1,7,2013,26505,1007684.546,176108.0871,AVENUE B,EAST 91 STREET
1,0,0,1,7,2013,48282,1016486.782,243112.3934,WEST FARMS ROAD,EAST 173 STREET
1,1,0,0,7,2013,19683,996967.9335,196829.6592,HOOPER STREET,BROADWAY
1,1,0,0,7,2013,18622,991375.3762,186923.1866,FLATBUSH AVENUE,ST MARKS AVENUE
1,1,0,0,7,2013,13663,988101.3506,161271.9951,BAY PARKWAY,73 STREET
1,1,0,0,7,2013,18248,995432.9136,177854.5403,FLATBUSH AVENUE,WOODRUFF AVENUE
1,1,0,0,7,2013,41563,1003679.81,218842.295,21 STREET,31 AVENUE
1,0,0,1,7,2013,17365,992446.9386,166679.7336,AVENUE J,OCEAN PARKWAY
1,1,0,0,7,2013,34809,1034798.226,196531.9843,87 AVENUE,138 STREET
1,0,0,1,7,2013,32486,1025604.289,191151.495,89 AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,7,2013,23761,999025.1407,220669.5256,EAST 82 STREET,EAST END AVENUE
1,0,0,1,7,2013,61272,1054491.577,207442.118,SPRINGFIELD BOULEVARD,UNION TURNPIKE
1,1,0,0,7,2013,53436,1021170.693,252474.8087,CRUGER AVENUE,ASTOR AVENUE
1,1,0,0,7,2013,24841,1000629.839,156391.9724,AVENUE W,NOSTRAND AVENUE
1,1,0,0,7,2013,36403,1043987.395,184019.8197,132 AVENUE,ROCKAWAY BOULEVARD
1,1,0,0,7,2013,55286,1038298.726,206423.6948,164 STREET,69 AVENUE
1,0,0,1,7,2013,53347,1020871.907,251395.1685,WHITE PLAINS ROAD,PELHAM PARKWAY SOUTH
1,1,0,0,7,2013,21442,988268.8305,211484.7214,5 AVENUE,WEST 32 STREET
1,1,0,0,7,2013,22755,993633.4422,216961.0159,EAST 60 STREET,3 AVENUE
1,1,0,0,7,2013,44397,1003611.675,253372.6124,BROADWAY,SHERMAN AVENUE
1,0,0,1,7,2013,39433,1058376.418,184810.6481,241 STREET,MERRICK BOULEVARD
1,0,0,1,8,2013,12477,983432.1145,148185.1059,ATLANTIC AVENUE,SURF AVENUE
1,0,0,1,8,2013,23806,999740.9726,224442.664,F D R DRIVE,FDR DRIVE NB ENTRANCE YORK AVE
1,1,0,0,8,2013,43460,1001427.928,244767.8921,AMSTERDAM AVENUE,WEST 166 STREET
2,1,0,1,8,2013,41694,1006263.787,210117.818,QUEENS BOULEVARD,44 STREET
1,0,1,0,8,2013,31084,1026464.612,178420.7367,160 AVENUE,84 STREET
1,0,0,1,8,2013,26204,1003786.876,174068.4455,CLARENDON ROAD,UTICA AVENUE
1,1,0,0,8,2013,47259,1011681.217,234917.9643,BRUCKNER BOULEVARD,AUSTIN PLACE
1,1,0,0,8,2013,39115,1054525.635,181409.9335,LANSING AVENUE,230 PLACE
1,1,0,0,8,2013,20889,988733.885,202128.9695,AVENUE B,CLINTON STREET
1,1,0,0,8,2013,38545,1056254.572,171381.7551,1 STREET,ROCKAWAY BOULEVARD
1,0,0,1,8,2013,32360,1023303.32,196841.1651,WOODHAVEN BOULEVARD,78 AVENUE
1,0,0,1,8,2013,48821,1013585.886,252171.9255,EAST 187 STREET,WEBSTER AVENUE
1,0,0,1,8,2013,16210,992658.513,149260.0152,WEST BRIGHTON AVENUE,WEST 1 STREET
1,0,0,1,8,2013,20520,984273.3398,204118.473,WEST BROADWAY,WEST HOUSTON STREET
1,1,0,0,8,2013,46926,1019520.804,214380.0864,JUNCTION BOULEVARD,34 AVENUE
1,1,0,0,8,2013,19861,998259.7551,196137.9582,BROADWAY,LYNCH STREET
1,0,0,1,8,2013,29462,1014821.959,187693.9232,BARBEY STREET,JAMAICA AVENUE
1,0,0,1,8,2013,21191,984139.5803,211708.658,9 AVENUE,WEST 25 STREET
1,1,0,0,8,2013,52076,1023617.282,238012.9978,SEWARD AVENUE,WHITE PLAINS ROAD
1,1,0,0,8,2013,8237,957627.8462,156411.9526,NEWBERRY AVENUE,RICHMOND ROAD
1,1,0,0,8,2013,22614,991906.4971,217000.1497,MADISON AVENUE,EAST 57 STREET
1,0,0,1,8,2013,22149,996700.5456,207118.2997,EAGLE STREET,MANHATTAN AVENUE
1,1,0,0,8,2013,29066,1018239.993,173942.3598,PENNSYLVANIA AVENUE,SEAVIEW AVENUE
1,0,0,1,8,2013,19697,996576.0413,197074.9868,KEAP STREET,BROADWAY
1,0,0,1,8,2013,26043,1000687.467,175895.4268,EAST 39 STREET,SNYDER AVENUE
1,1,0,0,1,2013,20940,988861.1916,209393.5019,LEXINGTON AVENUE,EAST 26 STREET
1,1,0,0,1,2013,68917,1065194.635,212362.0327,265 STREET,UNION TURNPIKE
1,1,0,0,1,2013,32388,1023157.382,199211.2293,COOPER AVENUE,TROTTING COURSE LANE
1,1,0,0,1,2013,54463,1026071.113,263801.0555,EAST 233 STREET,PAULDING AVENUE
1,0,0,1,1,2013,31402,1022787.087,184870.5598,SOUTH CONDUIT AVENUE,RUBY STREET
1,1,0,0,1,2013,48752,1012700.552,253506.306,GRAND CONCOURSE,EAST FORDHAM ROAD
1,1,0,0,1,2013,24020,995794.0743,236458.0235,WEST 125 STREET,BROADWAY
1,1,0,0,1,2013,27962,1008918.487,194147.4011,PALMETTO STREET,WYCKOFF AVENUE
1,1,0,0,1,2013,28036,1009677.071,194275.7503,MADISON STREET,MYRTLE AVENUE
1,1,0,0,1,2013,21197,984639.4907,212609.6339,9 AVENUE,WEST 29 STREET
1,1,0,0,1,2013,22994,996671.5047,217959.9398,YORK AVENUE,EAST 69 STREET
1,0,1,0,1,2013,20927,988029.438,208946.1898,EAST 23 STREET,PARK AVENUE SOUTH
1,1,0,0,1,2013,28888,1014493.036,174011.1655,AVENUE K,EAST 105 STREET
1,1,0,0,1,2013,42863,1004367.889,237508.8449,GRAND CONCOURSE,EAST 149 STREET
1,1,0,0,1,2013,13563,986170.8328,163796.5635,18 AVENUE,70 STREET
1,1,0,0,1,2013,55558,1032441.064,211128.2589,MAIN STREET,57 ROAD
1,0,0,1,1,2013,26057,1000231.533,178238.1616,EAST 38 STREET,CLARKSON AVENUE
1,1,0,0,1,2013,62895,1060163.583,210256.4332,76 AVENUE,COMMONWEALTH BOULEVARD
1,1,0,0,1,2013,17403,993472.7666,162286.1171,AVENUE O,EAST 7 STREET
1,1,0,0,1,2013,26588,1008576.417,177607.4969,LINDEN BOULEVARD,ROCKAWAY PARKWAY
1,0,0,1,1,2013,40231,1057273.569,193668.1629,115 ROAD,222 STREET
1,1,0,0,1,2013,48219,1015260.564,246727.1893,EAST TREMONT AVENUE,MAPES AVENUE
1,1,0,0,1,2013,26515,1007749.706,177638.5237,EAST 95 STREET,LINDEN BOULEVARD
3,0,0,3,1,2013,16622,993456.1689,157030.1273,EAST 5 STREET,AVENUE U
1,1,0,0,1,2013,55647,1033147.434,217909.2785,NORTHERN BOULEVARD,PARSONS BOULEVARD
1,0,0,1,2,2013,23612,996047.9452,226906.9176,97 ST TRANSVERSE,EAST DRIVE
1,1,0,0,2,2013,8273,958128.2455,150009.2948,JEFFERSON AVENUE,MASON AVENUE
1,0,0,1,2,2013,28598,1010857.42,171942.1083,AVENUE J,REMSEN AVENUE
1,1,0,0,2,2013,36459,1044817.919,182944.3727,137 AVENUE,ROCKAWAY BOULEVARD
1,1,0,0,2,2013,41931,1009041.433,217627.6255,28 AVENUE,44 STREET
1,0,0,1,2,2013,24117,996683.9151,238063.8668,BROADWAY,WEST 135 STREET
1,1,0,0,2,2013,22519,990440.5057,215405.0643,WEST 49 STREET,5 AVENUE
1,1,0,0,2,2013,21353,986169.6779,215373.7488,9 AVENUE,WEST 41 STREET
1,1,0,0,2,2013,23224,999667.4885,215031.6103,40 AVENUE,10 STREET
1,1,0,0,2,2013,48841,1013463.08,254827.5009,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD
1,1,0,0,2,2013,21010,989428.6638,209371.3037,EAST 27 STREET,3 AVENUE
1,1,0,0,2,2013,32492,1025245.701,192030.5779,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,2,2013,32251,1022396.288,191458.4695,JAMAICA AVENUE,80 STREET
1,1,0,0,2,2013,42120,1002271.322,229535.9052,1 AVENUE,EAST 117 STREET
1,0,0,1,2,2013,31352,1021331.05,188208.056,ATLANTIC AVENUE,ELDERT LANE
1,1,0,0,2,2013,14914,987380.9977,183505.7003,9 STREET,4 AVENUE
1,1,0,0,9,2013,44119,1007944.827,247098.7729,CROSS BRONX EXPWY ET 2 A EB,JEROME AVENUE
1,1,0,0,9,2013,56193,1032521.683,224115.8208,WHITESTONE EXPRESSWAY SR WEST,20 AVENUE
1,0,0,1,9,2013,36070,1046802.859,179425.8331,OLD ROCKAWAY BOULEVARD,FARMERS BOULEVARD
1,0,0,1,9,2013,18493,999371.0455,175787.5858,EAST 34 STREET,SNYDER AVENUE
1,0,0,1,9,2013,12064,977022.7576,170895.109,BAY RIDGE AVENUE,3 AVENUE
1,0,0,1,9,2013,46278,1011943.858,211058.6626,ROOSEVELT AVENUE,64 STREET
1,1,0,0,9,2013,13286,982672.5688,161186.0471,BAY 14 STREET,86 STREET
1,1,0,0,9,2013,37030,1040143.194,195368.1201,160 STREET,ARCHER AVENUE
1,1,0,0,9,2013,13800,980577.8357,173285.7535,55 STREET,5 AVENUE
1,1,0,0,9,2013,50385,1027497.921,202160.4291,71 AVENUE,QUEENS BOULEVARD
1,1,0,0,9,2013,13302,982188.2656,165269.8119,BAY RIDGE PARKWAY,13 AVENUE
1,0,0,1,9,2013,21327,985733.081,219801.7025,WEST 55 STREET,12 AVENUE
1,1,0,0,9,2013,40828,1003070.175,209854.6952,33 STREET,47 AVENUE
1,1,0,0,9,2013,46197,1010967.039,213207.1228,58 STREET,BROADWAY
1,0,0,1,9,2013,41572,1004713.049,210354.9632,QUEENS BOULEVARD,39 STREET
2,0,0,2,9,2013,42385,1008971.682,224504.7148,24 STREET,20 AVENUE
1,0,0,1,9,2013,49887,1021065.647,208847.1808,JUNCTION BOULEVARD,CHRISTIE AVENUE
1,0,0,1,9,2013,39796,1052167.454,192090.5053,LINDEN BOULEVARD,197 STREET
1,1,0,0,9,2013,41375,1001028.591,212748.4788,27 STREET,QUEENS PLAZA NORTH
1,1,0,0,9,2013,34484,1031869.91,190963.021,97 AVENUE,117 STREET
1,0,0,1,9,2013,28722,1011357.639,178210.0613,LINDEN BOULEVARD,CHRISTOPHER AVENUE
1,1,0,0,9,2013,44084,1007833.062,244417.7779,GRAND CONCOURSE,MARCY PLACE
1,1,0,0,9,2013,49826,1020950.85,209517.5502,50 AVENUE,JUNCTION BOULEVARD
1,1,0,0,9,2013,47627,1017508.144,239225.9412,EVERGREEN AVENUE,BRUCKNER BOULEVARD
